Mr. Frank Aiken,(13/02/1898 - 18/05/1983),Farmer,Fianna Fáil members of the 9th Dáil,Louth
Mr. Denis Allen,(02/01/1896 - 29/03/1961),Farmer,Fianna Fáil members of the 9th Dáil,Wexford
Mr. Gerald Bartley,(12/06/1898 - 10/05/1974),Insurance Official Barrister-at-law,Fianna Fáil members of the 9th Dáil,Galway
Mr. Patrick Beegan,(26/05/1895 - 02/02/1959),Farmer,Fianna Fáil members of the 9th Dáil,Galway
Mr. Neal Blaney,(01/11/1893 - 30/10/1948),Farmer and Company Director,Fianna Fáil members of the 9th Dáil,Donegal
Mr. Gerald Boland,(25/05/1885 - 05/01/1973),Engineer,Fianna Fáil members of the 9th Dáil,Roscommon
Mr. Patrick Boland,,Farmer,Fianna Fáil members of the 9th Dáil,Leix-Offaly
Mr. Daniel Bourke,( - 13/04/1952),Wagon Builder and Former Lord Mayor of Limerick,Fianna Fáil members of the 9th Dáil,Limerick
Mr. Brian Brady,(01/01/1903 - 10/09/1949),General Merchant,Fianna Fáil members of the 9th Dáil,Donegal
Mr. Sean Brady,( - 24/02/1969),Member of Vigzol Lubricants Ltd.,Fianna Fáil members of the 9th Dáil,Dublin County
Mr. Cormac Breathnach,( - 29/05/1956),National School Teacher,Fianna Fáil members of the 9th Dáil,Dublin North
Mr. Daniel Breen,(11/08/1894 - 27/12/1969),Former Railway Employee,Fianna Fáil members of the 9th Dáil,Tipperary
Mr. Cormac Breslin,(25/04/1902 - 23/01/1978),General Merchant,Fianna Fáil members of the 9th Dáil,Donegal West
Mr. Robert Briscoe,(25/09/1894 - 30/05/1969),Company Director,Fianna Fáil members of the 9th Dáil,Dublin South
Mr. Francis Joseph Carty,(03/04/1897 - 10/09/1942),Farmer,Fianna Fáil members of the 9th Dáil,Sligo-Mayo East
Mr. Micheál Clery,,Solicitor Irish Teacher,Fianna Fáil members of the 9th Dáil,Mayo North
Mr. Michael Colbert,( - 01/04/1959),Farmer and Horse-Breeder,Fianna Fáil members of the 9th Dáil,Limerick
Mr. Martin John Corry,(12/12/1890 - 14/02/1979),Farmer,Fianna Fáil members of the 9th Dáil,Cork East
Mr. Fred Hugh Crowley,( - 05/05/1945),Lecturer and Farmer,Fianna Fáil members of the 9th Dáil,Kerry
Mr. Matt Davis,,Fianna Fáil (Fianna Fáil members of the 9th Dáil),Fianna Fáil members of the 9th Dáil,Athlone-Longford
